,index,address,price,price_m2,area_m2,rooms,floor,parking,market,build_yr,building_type,elevator,heating_type,max_floor,balcony,backyard,terrace,building_age,district,street
1464,1617,"Gdynia, Śródmieście, św. Piotra",805860.0,16500.0,48.84,2.0,5.0,1,pierwotny,2023.0,apartamentowiec,1.0,miejskie,18.0,0,0,1,-1.0,Śródmieście,
1465,1618,"Gdynia, Śródmieście, św. Piotra",820990.0,19000.0,43.21,2.0,6.0,1,pierwotny,2023.0,apartamentowiec,1.0,miejskie,18.0,0,0,1,-1.0,Śródmieście,
1466,1619,"Gdynia, Śródmieście, św. Piotra",1253175.0,16500.0,75.95,3.0,6.0,1,pierwotny,2023.0,apartamentowiec,1.0,miejskie,18.0,0,0,1,-1.0,Śródmieście,
1467,1620,"Gdynia, Chwarzno-Wiczlino, Chwarzno",421000.0,9703.0,43.39,2.0,3.0,0,pierwotny,2024.0,,0.0,,3.0,0,0,0,-2.0,Chwarzno-Wiczlino,
1468,1621,"Gdynia, Chwarzno-Wiczlino, Chwarzno",371000.0,9740.0,38.09,2.0,0.0,0,pierwotny,2024.0,,0.0,,3.0,0,0,0,-2.0,Chwarzno-Wiczlino,
1469,1622,"Gdynia, Chwarzno-Wiczlino, Chwarzno, Franciszka Sokoła",950000.0,6373.0,149.07,5.0,1.0,0,wtórny,1999.0,,0.0,,3.0,0,0,0,23.0,Chwarzno-Wiczlino,
1470,1623,"Gdynia, Karwiny, Leopolda Staffa",540000.0,8571.0,63.0,3.0,0.0,0,wtórny,1998.0,,0.0,,4.0,1,0,0,24.0,Karwiny,
1471,1624,"Gdynia, Wzgórze Św. Maksymiliana, Żołnierzy Dywizji Kościuszkowskiej",1175658.0,14100.0,83.38,4.0,0.0,1,pierwotny,2022.0,apartamentowiec,1.0,miejskie,2.0,1,0,0,0.0,Wzgórze Św. Maksymiliana,
1472,1625,"Gdynia, Mały Kack, Strzelców",2000000.0,19238.0,103.96,4.0,6.0,0,wtórny,2015.0,,0.0,,6.0,0,0,0,7.0,Mały Kack,
1473,1626,"Gdynia, Mały Kack, Parkowa",665560.0,13748.0,48.41,2.0,0.0,1,pierwotny,2022.0,,1.0,miejskie,3.0,0,0,0,0.0,Mały Kack,
1474,1627,"Gdynia, Redłowo, Kaczewska",1050000.0,12238.0,85.8,3.0,1.0,0,wtórny,1938.0,,0.0,miejskie,1.0,0,0,0,84.0,Redłowo,
1475,1628,"Gdynia, Oksywie",450000.0,7840.0,57.4,2.0,1.0,0,wtórny,1936.0,kamienica,0.0,,2.0,1,0,0,86.0,Oksywie,
1476,1629,"Gdynia, Śródmieście",409000.0,8521.0,48.0,3.0,0.0,0,wtórny,1990.0,blok,0.0,miejskie,5.0,0,0,0,32.0,Śródmieście,
1477,1630,"Gdynia, Oksywie",526524.0,8900.0,59.16,4.0,2.0,1,pierwotny,,,1.0,,3.0,1,0,0,,Oksywie,
1478,1631,"Gdynia, Oksywie",420000.0,7970.0,52.7,3.0,1.0,1,wtórny,1978.0,blok,1.0,miejskie,9.0,1,0,0,44.0,Oksywie,
1479,1632,"Gdynia, Chwarzno-Wiczlino, Chwarzno, gen. Mariusza Zaruskiego",710000.0,10547.0,67.32,3.0,2.0,1,wtórny,2016.0,blok,1.0,miejskie,3.0,1,0,0,6.0,Chwarzno-Wiczlino,
1480,1633,"Gdynia, Witomino, Niska",890000.0,12361.0,72.0,3.0,3.0,0,wtórny,2000.0,apartamentowiec,1.0,miejskie,12.0,1,0,0,22.0,Witomino,
1481,1634,"Starowiejska, Gdynia, pomorskie",1260000.0,12600.0,100.0,4.0,2.0,0,wtórny,1928.0,kamienica,0.0,,4.0,0,0,0,94.0,Gdynia,Starowiejska
1482,1635,"Gdynia, Pustki Cisowskie-Demptowo, Pustki Cisowskie",649200.0,7549.0,86.0,3.0,4.0,0,wtórny,2021.0,apartamentowiec,1.0,,4.0,1,0,0,1.0,Pustki Cisowskie-Demptowo,
1483,1636,"Gdynia, Pustki Cisowskie-Demptowo, Pustki Cisowskie",797475.0,7523.0,106.0,4.0,4.0,0,wtórny,2021.0,apartamentowiec,1.0,,4.0,1,0,0,1.0,Pustki Cisowskie-Demptowo,
1484,1637,"Gdynia, Redłowo",902955.0,15660.0,57.66,3.0,6.0,1,pierwotny,,apartamentowiec,1.0,,8.0,1,0,0,,Redłowo,
1485,1638,"Gdynia, Mały Kack",777712.0,12074.0,64.41,3.0,1.0,1,pierwotny,,,1.0,,3.0,1,0,0,,Mały Kack,
1486,1639,"Gdynia, Redłowo",908392.32,11784.0,77.09,3.0,3.0,0,pierwotny,,,0.0,,8.0,0,0,0,,Redłowo,
1487,1640,"Gdynia, Wielki Kack, Lesoka",955000.0,11396.0,83.8,4.0,1.0,1,wtórny,2001.0,blok,0.0,,3.0,0,1,1,21.0,Wielki Kack,
1488,1641,"Gdynia, Redłowo",740000.0,10725.0,69.0,3.0,0.0,0,wtórny,1961.0,blok,0.0,miejskie,4.0,1,1,0,61.0,Redłowo,
1489,1642,"Gdynia, Śródmieście, św. Piotra",1020320.0,16000.0,63.77,3.0,8.0,1,pierwotny,2023.0,apartamentowiec,1.0,miejskie,18.0,0,0,0,-1.0,Śródmieście,
1490,1643,"Gdynia, Działki Leśne, LELEWELA JOACHIMA",523000.0,10896.0,48.0,2.0,2.0,1,wtórny,2001.0,apartamentowiec,0.0,miejskie,2.0,1,1,0,21.0,Działki Leśne,
1491,1644,"Gdynia, Mały Kack",1150000.0,16912.0,68.0,2.0,5.0,1,wtórny,2010.0,apartamentowiec,1.0,miejskie,6.0,0,0,1,12.0,Mały Kack,
1492,1645,"Gdynia, Działki Leśne, Nowogrodzka",899000.0,12662.0,71.0,3.0,1.0,1,wtórny,1950.0,,0.0,,3.0,1,0,0,72.0,Działki Leśne,
1493,1646,"Gdynia, Mały Kack, Leśna",1395000.0,18117.0,77.0,3.0,0.0,1,wtórny,,,0.0,,4.0,0,0,1,,Mały Kack,
1494,1647,"Gdynia, Śródmieście, Stefana Żeromskiego",1228315.0,15940.0,77.06,4.0,3.0,1,pierwotny,2022.0,,0.0,,3.0,1,0,0,0.0,Śródmieście,
1495,1648,"Gdynia, Chylonia, Kartuska",354000.0,9051.0,39.11,2.0,4.0,0,wtórny,,blok,0.0,miejskie,4.0,1,0,0,,Chylonia,
1496,1649,"Gdynia, Witomino, Niska",930000.0,10242.0,90.8,3.0,10.0,1,wtórny,2003.0,blok,1.0,miejskie,12.0,1,0,0,19.0,Witomino,
1497,1650,"Gdynia, Mały Kack, Strzelców",690000.0,15333.0,45.0,2.0,3.0,1,wtórny,2018.0,blok,1.0,miejskie,3.0,1,0,1,4.0,Mały Kack,
1498,1651,"Gdynia, Chwarzno-Wiczlino, Chwarzno",619205.0,8718.0,71.03,3.0,0.0,0,pierwotny,2024.0,,0.0,,4.0,0,0,0,-2.0,Chwarzno-Wiczlino,
1499,1652,"Gdynia, Chwarzno-Wiczlino, Chwarzno",628822.0,9127.0,68.9,4.0,3.0,0,pierwotny,,,0.0,,4.0,0,0,0,,Chwarzno-Wiczlino,
1500,1653,"Gdynia, Redłowo",899990.0,11166.0,80.6,3.0,3.0,0,wtórny,1999.0,blok,1.0,miejskie,5.0,1,0,0,23.0,Redłowo,
1501,1654,"Waleriana Szefki, Gdynia, pomorskie",850000.0,8236.0,103.2,5.0,3.0,0,wtórny,2003.0,blok,0.0,miejskie,4.0,1,0,0,19.0,Gdynia,Waleriana Szefki
1502,1655,"Gdynia, Grabówek, Morska",499000.0,6931.0,72.0,2.0,0.0,0,wtórny,1960.0,blok,0.0,miejskie,4.0,0,0,0,62.0,Grabówek,
1503,1656,"Gdynia, Redłowo, Wojewody Wachowiaka",800000.0,11429.0,70.0,3.0,1.0,0,wtórny,1940.0,kamienica,0.0,gazowe,2.0,0,0,0,82.0,Redłowo,
1504,1657,"Gdynia, Chwarzno-Wiczlino, Chwarzno",396198.0,9533.0,41.56,2.0,0.0,0,pierwotny,2024.0,,0.0,,4.0,0,0,0,-2.0,Chwarzno-Wiczlino,
1505,1658,"Gdynia, Wzgórze Św. Maksymiliana, Mikołaja Kopernika",599000.0,13412.0,44.66,2.0,0.0,0,wtórny,1929.0,kamienica,0.0,gazowe,3.0,0,0,0,93.0,Wzgórze Św. Maksymiliana,
1506,1659,"Gdynia, Działki Leśne",820000.0,12041.0,68.1,4.0,1.0,0,wtórny,,blok,0.0,miejskie,4.0,0,0,0,,Działki Leśne,
1507,1660,"Gdynia, Dąbrowa, Kameliowa",429000.0,8079.0,53.1,3.0,2.0,0,wtórny,1988.0,,0.0,miejskie,4.0,1,0,0,34.0,Dąbrowa,
1508,1661,"Gdynia, Redłowo",843091.0,12852.0,65.6,3.0,1.0,0,pierwotny,2022.0,,0.0,,8.0,0,0,0,0.0,Redłowo,
1509,1662,"Gdynia, Witomino",662000.0,9881.0,67.0,3.0,1.0,0,wtórny,1985.0,blok,1.0,miejskie,10.0,1,0,0,37.0,Witomino,
1510,1663,"Gdynia, Mały Kack, Wielkopolska",680000.0,15111.0,45.0,2.0,1.0,1,wtórny,2020.0,apartamentowiec,1.0,miejskie,3.0,1,0,0,2.0,Mały Kack,
1511,1664,"Gdynia, Oksywie, Nasypowa",373000.0,9816.0,38.0,2.0,2.0,1,wtórny,2021.0,blok,1.0,miejskie,3.0,1,0,1,1.0,Oksywie,
1512,1665,"Gdynia, Redłowo, Zwycięstwa",751651.0,15228.0,49.36,2.0,5.0,0,wtórny,2022.0,,0.0,,17.0,0,0,0,0.0,Redłowo,
1513,1666,"Gdynia, Redłowo, Zwycięstwa",751651.0,15228.0,49.36,2.0,5.0,0,pierwotny,2022.0,,0.0,,17.0,0,0,0,0.0,Redłowo,
1514,1667,"Gdynia, Śródmieście, Świętojańska",1249000.0,13878.0,90.0,4.0,4.0,1,wtórny,1950.0,kamienica,1.0,gazowe,4.0,1,0,0,72.0,Śródmieście,
1515,1668,"Gdynia, Śródmieście",549000.0,11681.0,47.0,2.0,8.0,0,wtórny,1990.0,,1.0,miejskie,9.0,1,0,0,32.0,Śródmieście,
1516,1669,"Gdynia, Chwarzno-Wiczlino",729000.0,10989.0,66.34,3.0,0.0,1,wtórny,2010.0,,1.0,miejskie,4.0,1,0,1,12.0,Chwarzno-Wiczlino,
1517,1670,"Gdynia, Leszczynki, Kalksztajnów",369000.0,10603.0,34.8,2.0,3.0,1,wtórny,2000.0,,0.0,miejskie,3.0,1,0,0,22.0,Leszczynki,
1518,1671,"Gdynia, Orłowo, POWSTANIA STYCZNIOWEGO",1970000.0,15685.0,125.6,4.0,0.0,0,wtórny,2012.0,,1.0,miejskie,3.0,1,1,0,10.0,Orłowo,
1519,1672,"Gdynia, Mały Kack, Strzelców",650000.0,15476.0,42.0,2.0,0.0,0,wtórny,2012.0,apartamentowiec,1.0,miejskie,3.0,0,0,0,10.0,Mały Kack,
1520,1673,"Gdynia, Wielki Kack, ul. Górnicza 31",620000.0,9367.0,66.19,3.0,2.0,0,wtórny,2007.0,blok,0.0,miejskie,4.0,1,0,0,15.0,Wielki Kack,
1521,1674,"Gdynia, Śródmieście",429000.0,11085.0,38.7,1.0,2.0,0,wtórny,1960.0,,0.0,,4.0,0,0,0,62.0,Śródmieście,
1522,1675,"Gdynia, Wielki Kack",499000.0,12639.0,39.48,2.0,3.0,1,wtórny,2015.0,,0.0,,6.0,0,0,0,7.0,Wielki Kack,
1523,1676,"Gdynia, Chylonia, Chylońska",329000.0,8273.0,39.77,2.0,1.0,1,wtórny,1985.0,blok,1.0,miejskie,10.0,1,0,0,37.0,Chylonia,
1524,1677,"Gdynia, Orłowo, Wielkopolska",365000.0,7585.0,48.12,3.0,3.0,1,wtórny,1935.0,,0.0,inne,3.0,0,0,0,87.0,Orłowo,
1525,1678,"Gdynia, Śródmieście, Węglowa",1290821.4,20653.0,62.5,3.0,10.0,1,pierwotny,2021.0,apartamentowiec,1.0,miejskie,17.0,0,0,0,1.0,Śródmieście,
1526,1679,"Gdynia, Oksywie, Ikara",399000.0,10940.0,36.47,1.0,2.0,0,wtórny,1952.0,,0.0,miejskie,4.0,0,0,0,70.0,Oksywie,
1527,1680,"Gdynia, Chwarzno-Wiczlino, Wiczlino, Janki Bryla",600000.0,12998.0,46.16,2.0,2.0,0,wtórny,2018.0,blok,0.0,inne,3.0,0,0,0,4.0,Chwarzno-Wiczlino,
1528,1681,"Gdynia, pomorskie",649000.0,10725.0,60.51,3.0,1.0,0,wtórny,1991.0,kamienica,0.0,miejskie,3.0,1,0,0,31.0,,
1529,1682,"Gdynia, Chwarzno-Wiczlino, gen. Mariusza Zaruskiego",799000.0,11066.0,72.2,3.0,1.0,0,wtórny,2010.0,,1.0,inne,3.0,0,0,0,12.0,Chwarzno-Wiczlino,
1530,1683,"Gdynia, Śródmieście, Węglowa",1171864.8,15337.0,76.41,3.0,2.0,1,pierwotny,2021.0,apartamentowiec,1.0,miejskie,5.0,0,0,0,1.0,Śródmieście,
1531,1684,"Gdynia, Karwiny, Leopolda Staffa",593000.0,9123.0,65.0,3.0,4.0,1,wtórny,,,0.0,,4.0,1,0,0,,Karwiny,
1532,1685,"Gdynia, Leszczynki, gen. Orlicz-Dreszera",599999.0,8882.0,67.55,5.0,4.0,0,wtórny,,,0.0,,4.0,0,0,0,,Leszczynki,
1533,1686,"Gdynia, Śródmieście",1361712.0,16039.0,84.9,3.0,4.0,1,pierwotny,2020.0,apartamentowiec,1.0,miejskie,17.0,0,0,1,2.0,Śródmieście,
1534,1687,"Gdynia, Orłowo, Przebendowskich",1700000.0,15289.0,111.19,4.0,1.0,1,wtórny,1936.0,kamienica,0.0,,2.0,1,1,0,86.0,Orłowo,
1535,1688,"Gdynia, Redłowo, Powstania Wielkopolskiego",587900.0,12390.0,47.45,3.0,0.0,0,wtórny,1980.0,,0.0,miejskie,4.0,0,0,0,42.0,Redłowo,
1536,1689,"Gdynia, Grabówek, gen. Orlicz-Dreszera",409000.0,11054.0,37.0,2.0,3.0,0,wtórny,1985.0,blok,0.0,miejskie,4.0,1,0,0,37.0,Grabówek,
1537,1690,"Gdynia, Pogórze, Stanisława Staszica",449000.0,10277.0,43.69,2.0,3.0,0,wtórny,2016.0,,0.0,miejskie,3.0,0,0,0,6.0,Pogórze,
1538,1691,"Gdynia, Wzgórze Św. Maksymiliana",2435873.0,22900.0,106.37,4.0,4.0,0,pierwotny,2022.0,apartamentowiec,1.0,miejskie,6.0,1,0,0,0.0,Wzgórze Św. Maksymiliana,
1539,1692,"Gdynia, Witomino, Słoneczna",885000.0,13828.0,64.0,3.0,2.0,1,wtórny,2021.0,blok,1.0,miejskie,9.0,1,0,0,1.0,Witomino,
1540,1693,"Gdynia, Leszczynki",369000.0,10603.0,34.8,2.0,3.0,0,wtórny,2000.0,blok,0.0,miejskie,3.0,0,0,0,22.0,Leszczynki,
1541,1694,"Gdynia, Śródmieście",2990000.0,34258.0,87.28,2.0,7.0,1,wtórny,,apartamentowiec,1.0,,7.0,0,0,1,,Śródmieście,
1542,1695,"Gdynia, pomorskie",329000.0,8436.0,39.0,2.0,2.0,0,wtórny,,,1.0,miejskie,10.0,1,0,0,,,
1543,1696,"Gdynia, Chylonia",350000.0,7566.0,46.26,2.0,3.0,0,wtórny,1973.0,blok,0.0,miejskie,4.0,1,0,0,49.0,Chylonia,
1544,1697,"Gdynia, Wzgórze Św. Maksymiliana",799000.0,11414.0,70.0,3.0,1.0,0,wtórny,1940.0,kamienica,0.0,gazowe,2.0,0,0,0,82.0,Wzgórze Św. Maksymiliana,
1545,1698,"Gdynia, Orłowo",4606458.0,33996.0,135.5,4.0,1.0,1,pierwotny,2021.0,apartamentowiec,1.0,gazowe,2.0,1,0,0,1.0,Orłowo,
1546,1699,"Gdynia, Śródmieście, Węglowa",807467.4,16580.0,48.7,2.0,8.0,1,pierwotny,2020.0,apartamentowiec,1.0,miejskie,17.0,0,0,0,2.0,Śródmieście,
1547,1700,"Gdynia, Śródmieście, Węglowa",804081.6,17072.0,47.1,2.0,3.0,1,pierwotny,2020.0,apartamentowiec,1.0,miejskie,17.0,0,0,0,2.0,Śródmieście,
1548,1701,"Gdynia, Śródmieście, Węglowa",907999.2,18760.0,48.4,2.0,8.0,1,pierwotny,2020.0,apartamentowiec,1.0,miejskie,17.0,0,0,0,2.0,Śródmieście,
1549,1702,"Gdynia, Śródmieście",1400000.0,14840.0,94.34,3.0,4.0,1,wtórny,,apartamentowiec,1.0,,6.0,0,0,0,,Śródmieście,
1550,1703,"Gdynia, Chylonia",460000.0,7957.0,57.81,3.0,2.0,0,wtórny,,kamienica,0.0,gazowe,3.0,0,0,0,,Chylonia,
1551,1704,"Gdynia, Cisowa",470000.0,7833.0,60.0,5.0,4.0,0,wtórny,,,1.0,miejskie,10.0,0,0,0,,Cisowa,
1552,1705,"Gdynia, Oksywie",541723.0,9163.0,59.12,4.0,0.0,0,pierwotny,2020.0,blok,1.0,miejskie,3.0,0,0,0,2.0,Oksywie,
1553,1706,"Gdynia, Oksywie",517767.0,8752.0,59.16,4.0,2.0,0,pierwotny,2021.0,,0.0,,3.0,0,0,0,1.0,Oksywie,
1554,1707,"Gdynia, Witomino, Małokacka",735000.0,11099.0,66.22,4.0,1.0,1,pierwotny,2021.0,blok,0.0,miejskie,3.0,0,0,1,1.0,Witomino,
1555,1708,"Gdynia, Śródmieście, 10 Lutego",680000.0,22849.0,29.76,1.0,2.0,0,wtórny,2021.0,,0.0,,7.0,0,0,0,1.0,Śródmieście,
1556,1709,"Gdynia, Oksywie, gen. Marii Wittekówny",598000.0,10679.0,56.0,3.0,2.0,1,wtórny,2009.0,apartamentowiec,0.0,miejskie,3.0,1,0,0,13.0,Oksywie,
1557,1710,"Gdynia, Wzgórze Św. Maksymiliana, ul. gen. Maczka",799000.0,11925.0,67.0,3.0,0.0,0,wtórny,,kamienica,0.0,miejskie,3.0,0,0,0,,Wzgórze Św. Maksymiliana,
1558,1711,"Gdynia, Wzgórze Św. Maksymiliana, Gabriela Narutowicza",1199000.0,13285.0,90.25,3.0,0.0,1,wtórny,1969.0,dom,0.0,gazowe,1.0,0,1,0,53.0,Wzgórze Św. Maksymiliana,
1559,1712,"Gdynia, Działki Leśne, Wolności",501160.0,13814.0,36.28,1.0,2.0,1,wtórny,2022.0,dom,1.0,gazowe,3.0,1,0,0,0.0,Działki Leśne,
1560,1713,"Gdynia, Leszczynki, Jana Dantyszka",529000.0,9809.0,53.93,3.0,5.0,0,wtórny,,blok,1.0,miejskie,10.0,1,0,0,,Leszczynki,
1561,1714,"Gdynia, Śródmieście",1075000.0,12952.0,83.0,3.0,3.0,0,wtórny,1931.0,,0.0,gazowe,4.0,0,0,0,91.0,Śródmieście,
1562,1715,"Gdynia, Witomino, Nauczycielska",359000.0,8487.0,42.3,2.0,2.0,0,wtórny,1975.0,,0.0,miejskie,4.0,0,0,0,47.0,Witomino,
1563,1716,"Gdynia, Śródmieście, 3 Maja",895000.0,16308.0,54.88,3.0,4.0,0,wtórny,1950.0,kamienica,1.0,miejskie,5.0,1,0,0,72.0,Śródmieście,
1564,1717,"Gdynia, Babie Doły",399000.0,10940.0,36.47,1.0,1.0,0,wtórny,1980.0,,0.0,miejskie,4.0,0,0,0,42.0,Babie Doły,
1565,1718,"Gdynia, Orłowo, Przebendowskich",1900000.0,17243.0,110.19,3.0,2.0,1,wtórny,1936.0,,0.0,,2.0,1,1,0,86.0,Orłowo,
1566,1719,"Gdynia, Działki Leśne, Wolności",1399000.0,17208.0,81.3,3.0,1.0,0,pierwotny,2021.0,,0.0,,2.0,0,0,0,1.0,Działki Leśne,
1567,1720,"Gdynia, Mały Kack, Parkowa",750908.0,11788.0,63.7,3.0,1.0,0,pierwotny,2022.0,blok,1.0,miejskie,3.0,1,0,0,0.0,Mały Kack,
1568,1721,"Gdynia, Redłowo, Zwycięstwa",917181.0,13176.0,69.61,3.0,4.0,0,wtórny,2021.0,blok,1.0,miejskie,8.0,1,0,0,1.0,Redłowo,
1569,1722,"Gdynia, Dąbrowa, Rdestowa",459000.0,8110.0,56.6,2.0,4.0,0,wtórny,1997.0,blok,0.0,miejskie,4.0,0,0,0,25.0,Dąbrowa,
1570,1723,"Gdynia, Redłowo, Zwycięstwa",707454.0,16204.0,43.66,1.0,9.0,0,pierwotny,2023.0,blok,1.0,miejskie,16.0,1,0,0,-1.0,Redłowo,
1571,1724,"Gdynia, Oksywie",504730.0,8500.0,59.38,2.0,3.0,1,pierwotny,,blok,1.0,miejskie,4.0,1,1,1,,Oksywie,
1572,1725,"Gdynia, Śródmieście, A. Hryniewickiego",1100000.0,24554.0,44.8,2.0,5.0,0,wtórny,2009.0,apartamentowiec,1.0,miejskie,28.0,0,0,1,13.0,Śródmieście,
1573,1726,"Gdynia, Chylonia, Gniewska",409000.0,9601.0,42.6,2.0,,0,wtórny,,,0.0,,,0,0,0,,Chylonia,
1574,1727,"Gdynia, Mały Kack, Miła",1170000.0,12316.0,95.0,3.0,1.0,1,wtórny,2001.0,apartamentowiec,0.0,miejskie,2.0,1,1,1,21.0,Mały Kack,
1575,1728,"Gdynia, Orłowo, SPACEROWA",3800000.0,17512.0,217.0,5.0,0.0,1,wtórny,1997.0,apartamentowiec,1.0,miejskie,3.0,0,1,1,25.0,Orłowo,
1576,1729,"Gdynia, Mały Kack",670788.0,13856.0,48.41,2.0,0.0,0,pierwotny,2022.0,blok,1.0,miejskie,3.0,0,1,1,0.0,Mały Kack,
1577,1730,"Gdynia, Orłowo",2383949.0,18019.0,132.3,4.0,2.0,1,pierwotny,2021.0,apartamentowiec,1.0,miejskie,2.0,1,0,0,1.0,Orłowo,
1578,1731,"Gdynia, Orłowo, Przebendowskich",5400000.0,10800.0,500.0,,-0.5,1,wtórny,1936.0,kamienica,0.0,gazowe,3.0,1,1,0,86.0,Orłowo,
1579,1732,"Gdynia, Śródmieście, A. Hryniewickiego",1350000.0,30752.0,43.9,2.0,7.0,1,wtórny,2008.0,apartamentowiec,1.0,miejskie,29.0,1,0,0,14.0,Śródmieście,
1580,1733,"Gdynia, Śródmieście",915840.0,18922.0,48.4,2.0,8.0,1,pierwotny,2020.0,apartamentowiec,1.0,miejskie,17.0,0,0,1,2.0,Śródmieście,
1581,1734,"Gdynia, Chwarzno-Wiczlino",790000.0,9580.0,82.46,4.0,1.0,1,wtórny,2013.0,blok,1.0,miejskie,4.0,0,0,1,9.0,Chwarzno-Wiczlino,
1582,1735,"Gdynia, Chylonia",429000.0,7944.0,54.0,3.0,0.0,0,wtórny,1980.0,blok,0.0,miejskie,4.0,1,0,0,42.0,Chylonia,
1583,1736,"Gdynia, Obłuże",438000.0,9291.0,47.14,2.0,0.0,0,wtórny,2012.0,blok,1.0,miejskie,4.0,0,1,1,10.0,Obłuże,
1584,1737,"Gdynia, Orłowo, ul. Wrocławska",1025206.0,13100.0,78.26,4.0,1.0,1,pierwotny,2022.0,apartamentowiec,1.0,kotłownia,3.0,1,0,0,0.0,Orłowo,
1585,1738,"Gdynia, Orłowo, ul. Wrocławska 41",941759.0,13100.0,71.89,4.0,1.0,1,pierwotny,2022.0,apartamentowiec,1.0,kotłownia,3.0,1,0,0,0.0,Orłowo,
1586,1739,"Gdynia, Oksywie",504730.0,8500.0,59.38,4.0,1.0,0,pierwotny,2021.0,,0.0,,3.0,1,0,0,1.0,Oksywie,
1587,1740,"Gdynia, Chylonia, Kartuska",599000.0,11909.0,50.3,2.0,3.0,0,wtórny,2016.0,,0.0,gazowe,3.0,1,0,0,6.0,Chylonia,
1588,1741,"Gdynia, pomorskie",350000.0,7726.0,45.3,2.0,4.0,0,wtórny,1975.0,blok,0.0,miejskie,4.0,1,0,0,47.0,,
1589,1742,"Gdynia, Działki Leśne",699000.0,11650.0,60.0,2.0,3.0,0,wtórny,,kamienica,0.0,,5.0,0,0,0,,Działki Leśne,
1590,1743,"Gdynia, Działki Leśne, Śląska",599000.0,13614.0,44.0,2.0,3.0,0,wtórny,,kamienica,0.0,,5.0,0,0,0,,Działki Leśne,
1591,1744,"Gdynia, Chylonia, Opata Hackiego",317000.0,12431.0,25.5,1.0,1.0,0,wtórny,1970.0,,0.0,miejskie,4.0,0,0,0,52.0,Chylonia,
1592,1745,"Gdynia, Mały Kack, Strzelców",990000.0,14350.0,68.99,3.0,4.0,1,wtórny,2013.0,blok,1.0,miejskie,6.0,1,0,0,9.0,Mały Kack,
1593,1746,"Gdynia, Wielki Kack, Górnicza",720000.0,9042.0,79.63,4.0,2.0,0,wtórny,2000.0,blok,0.0,miejskie,3.0,1,0,0,22.0,Wielki Kack,
1594,1747,"Gdynia, Witomino, Chwarznieńska",359000.0,8447.0,42.5,2.0,3.0,0,wtórny,1980.0,blok,0.0,miejskie,4.0,0,0,0,42.0,Witomino,
1595,1748,"Gdynia, Dąbrowa, GORCZYCOWA",442000.0,7978.0,55.4,2.0,3.0,0,wtórny,2000.0,blok,0.0,,4.0,0,0,0,22.0,Dąbrowa,
1596,1749,"Gdynia, Orłowo",1700000.0,15428.0,110.19,4.0,1.0,1,wtórny,1936.0,,0.0,gazowe,3.0,0,0,0,86.0,Orłowo,
1597,1750,"Gdynia, Orłowo",1700000.0,15031.0,113.1,3.0,0.0,1,wtórny,1936.0,,0.0,gazowe,3.0,1,0,0,86.0,Orłowo,
1598,1751,"Gdynia, Śródmieście, Centrum",1599000.0,10826.0,147.7,4.0,1.0,1,wtórny,1992.0,,0.0,gazowe,4.0,1,0,0,30.0,Śródmieście,
1599,1752,"Gdynia, Śródmieście, Centrum",5999000.0,38210.0,157.0,3.0,10.0,1,wtórny,,apartamentowiec,1.0,,11.0,0,0,1,,Śródmieście,
1600,1753,"Gdynia, Orłowo, Bernadowska",3400000.0,35417.0,96.0,4.0,1.0,1,wtórny,2020.0,apartamentowiec,1.0,miejskie,2.0,0,0,0,2.0,Orłowo,
1601,1754,"Gdynia, Witomino, Pańska",679000.0,10180.0,66.7,3.0,2.0,0,wtórny,1990.0,,0.0,,10.0,0,0,0,32.0,Witomino,
1602,1755,"Gdynia, Chylonia",650000.0,9028.0,72.0,3.0,1.0,0,wtórny,2018.0,,0.0,,2.0,1,0,0,4.0,Chylonia,
1603,1756,"ul. Kazimierza Górskiego, Gdynia, pomorskie",747000.0,14365.0,52.0,2.0,5.0,1,wtórny,2021.0,apartamentowiec,0.0,miejskie,17.0,1,0,0,1.0,Gdynia,ul. Kazimierza Górskiego
1604,1778,"Gdynia, Wzgórze Św. Maksymiliana, Żołnierzy Dywizji Kościuszkowskiej",1208140.0,14500.0,83.32,4.0,1.0,1,pierwotny,2022.0,apartamentowiec,1.0,,2.0,1,0,0,0.0,Wzgórze Św. Maksymiliana,
1605,1779,"Gdynia, Kamienna Góra, Józefa Bema",600000.0,12903.0,46.5,2.0,2.0,1,wtórny,1953.0,blok,0.0,miejskie,4.0,1,0,0,69.0,Kamienna Góra,
1606,1780,"Gdynia, Wzgórze Św. Maksymiliana, Dywizji Kościuszkowskiej",890000.0,9845.0,90.4,3.0,2.0,1,wtórny,2001.0,dom,0.0,elektryczne,2.0,0,1,0,21.0,Wzgórze Św. Maksymiliana,
1607,1781,"Gdynia, Wielki Kack, Myśliwska",499000.0,12639.0,39.48,2.0,3.0,1,wtórny,2015.0,apartamentowiec,1.0,,6.0,1,0,0,7.0,Wielki Kack,
1608,1782,"Gdynia, Wzgórze Św. Maksymiliana",980000.0,11277.0,86.9,3.0,1.0,1,wtórny,1960.0,dom,0.0,gazowe,2.0,0,1,1,62.0,Wzgórze Św. Maksymiliana,
1609,1783,"Gdynia, Orłowo, Światowida",2100000.0,21000.0,100.0,4.0,1.0,0,wtórny,2021.0,,0.0,,1.0,0,0,0,1.0,Orłowo,
